6403,High Rollers Casino,XB,Giant Bomb,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1968-04-01
6404,Advent Rising,XB,Fextralife,4,This game requires heavy QA. Needs more work.,1939-05-01
6405,Surf Riders,PS,Kotaku,2,Terrible experience hardly even worth playing ironically.,2011-06-27
6406,Snood,GBA,Easy Allies,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,2019-08-06
6407,Monster Jam: Urban Assault,PS2,Gaming Target,4,This game requires heavy QA. Needs more work.,1965-08-07
6408,DT Racer,PS2,Fextralife,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2017-05-11
6409,NBA 2K13,WiiU,Eurogamer,4,This game requires heavy QA. Needs more work.,1942-08-25
6410,7 Wonders of the Ancient World,DS,The Completionist,4,This game requires heavy QA. Needs more work.,1954-12-05
6411,Kelly Slater's Pro Surfer,GBA,Critical Drinker,4,This game requires heavy QA. Needs more work.,1946-01-10
6412,Top Shot Arcade,Wii,N4G,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1932-07-17
6413,Twister Mania,X360,Gaming Target,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1940-06-01
6414,Drome Racers,PS2,Easy Allies,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1947-05-17
6415,X-Men: Next Dimension,GC,Kotaku,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1946-08-27
6416,Dynasty Warriors 5 Empires,X360,The Completionist,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1918-07-18
6417,Burnout,XB,Gameranx,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1910-01-10
6418,Baroque,PS2,Metacritic,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1934-04-18
6419,Jurassic: The Hunted,X360,Channel Awesome,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1937-06-28
6420,DreamWorks Super Star Kartz,DS,Destructoid,5,Very basic game that is both uninspired and quickly forgotten,1914-10-19
6421,Hour of Victory,X360,Nintendo Life,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1932-04-13
6422,Indianapolis 500 Legends,Wii,AngryJoeShow,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,2009-10-20
6423,NBA Ballers: Phenom,XB,GamesRadar,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1909-11-11
6424,Shimano Xtreme Fishing,Wii,The Escapist,2,Terrible experience hardly even worth playing ironically.,1906-10-25
6425,Crash Tag Team Racing,XB,PC World,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,2009-12-14
6426,Freedom Fighters,GC,The Escapist,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1955-12-15
6427,NBA 2K17,PS3,PC World,4,This game requires heavy QA. Needs more work.,1995-12-31
6428,Mega Man X Collection,GC,The Escapist,3,While the game is rather bad it is a good laugh with friends.,1903-03-21
6429,Left Brain Right Brain 2,DS,Kotaku,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2016-09-23
6430,Quantum Redshift,XB,PC Gamer,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1907-05-01
6431,Smash Court Tennis Pro Tournament 2,PS2,RockPaperShotgun,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1953-11-08
6432,Brothers in Arms: Double Time,Wii,BrutalMoose,3,While the game is rather bad it is a good laugh with friends.,1972-02-22
6433,Legends of Wrestling II,XB,Destructoid,5,Very basic game that is both uninspired and quickly forgotten,2003-03-18
6434,Armed and Dangerous,XB,Kotaku,5,Very basic game that is both uninspired and quickly forgotten,1933-06-10
6435,Project CARS,PC,Mr Sunday Movies,5,Very basic game that is both uninspired and quickly forgotten,1982-10-30
6436,Teenage Mutant Ninja Turtles: Arcade Attack,DS,Polygon,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1919-01-16
6437,Monster Truck Madness,GBA,Nintendo Life,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1976-03-09
6438,Space Bust-A-Move,DS,Easy Allies,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2010-10-01
6439,Deadpool,XOne,Caddicarus,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1932-09-20
6440,Disney's Atlantis: The Lost Empire,GBA,N4G,2,Terrible experience hardly even worth playing ironically.,1946-07-24
6441,Just Cause 2,PC,The Completionist,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,2010-05-28
6442,Crush3D,3DS,GameFAQs,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1907-10-14
6443,LEGO Marvel's Avengers,PSV,Metacritic,4,This game requires heavy QA. Needs more work.,1925-02-28
6444,NeverDead,PS3,RockPaperShotgun,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1951-06-22
6445,Mega Man X: Command Mission,GC,GamesRadar,5,Very basic game that is both uninspired and quickly forgotten,1907-01-25
6446,Charm Girls Club: My Fashion Mall,DS,Metacritic,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1902-11-20
6447,Deepak Chopra's Leela,Wii,Eurogamer,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1948-10-17
6448,Need for Speed: ProStreet,DS,Fextralife,5,Very basic game that is both uninspired and quickly forgotten,1949-05-05
6449,DiRT Rally,XOne,Caddicarus,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1959-05-16
6450,NHL 2K7,PS3,VG247,3,While the game is rather bad it is a good laugh with friends.,1904-05-21
6451,Go Play: Circus Star,Wii,PC World,4,This game requires heavy QA. Needs more work.,1971-11-19
6452,Worms 3D,PS2,Polygon,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1946-10-18
6453,Gladiator Begins,PSP,GamesRadar,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1914-05-01
6454,Sleeping Dogs,PC,RockPaperShotgun,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,1906-03-14
6455,Impossible Mission,DS,N4G,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,2005-05-24
6456,Strikers 1945,PS,Metacritic,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1957-11-04
6457,Galidor: Defenders of the Outer Dimension,GBA,The Escapist,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,2001-06-06
6458,Pryzm Chapter One: The Dark Unicorn,PS2,Mr Sunday Movies,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1968-11-29
6459,Eat Lead: The Return of Matt Hazard,X360,Easy Allies,5,Very basic game that is both uninspired and quickly forgotten,1909-07-09
6460,Karaoke Revolution,X360,Metacritic,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,2004-04-19
6461,Are You Smarter than a 5th Grader? Game Time,X360,Giant Bomb,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1923-12-30
6462,Guilty Gear X,PS2,VG247,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1977-06-28
6463,Obscure: The Aftermath,Wii,Metacritic,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1901-11-21
6464,NHL 2002,GBA,Metacritic,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1971-04-24
6465,Disney's PK: Out of the Shadows,PS2,Destructoid,2,Terrible experience hardly even worth playing ironically.,2004-06-21
6466,Wild Earth: African Safari,Wii,N4G,5,Very basic game that is both uninspired and quickly forgotten,1986-05-09
6467,Record of Agarest War Zero,PS3,PC Gamer,9,Amazing! This game uses masterful story telling in conjunction with beautiful graphics to leave the player more than fulfilled.,1970-03-23
6468,Rocksmith,PC,Easy Allies,5,Very basic game that is both uninspired and quickly forgotten,1918-05-22
6469,Backyard Baseball '09,DS,PC World,2,Terrible experience hardly even worth playing ironically.,1965-07-23
6470,Conception II: Children of the Seven Stars,3DS,The Completionist,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,2015-11-03
6471,Reader Rabbit Kindergarten,Wii,Eurogamer,3,While the game is rather bad it is a good laugh with friends.,1922-01-22
6472,Puzzle Quest: Challenge of the Warlords,PS2,Eurogamer,7,Great game! While not an experience worth playing twice it leaves the player with a satisfying experience,2010-02-22
6473,Chessmaster: The Art of Learning,PSP,Mr Sunday Movies,10,What a perfect experience! The game is not only simple and fun but inspires players to play through multiple times.,1978-05-22
6474,Lego Star Wars: The Force Awakens,3DS,GamesRadar,4,This game requires heavy QA. Needs more work.,1972-08-16
6475,Makai Kingdom: Chronicles of the Sacred Tome,PS2,The Completionist,8,Wonderful experience! The art music gameplay and story compliment each other amazingly. However its lack of many modern quality of life features cause a somewhat clunky experience.,1925-11-30
6476,Lemony Snicket's A Series of Unfortunate Events,XB,VG247,1,This was immensely disappointed. It failed to meet even the most basic of expectations.,1948-07-16
6477,Neopets Petpet Adventures: The Wand of Wishing,PSP,IGN,5,Very basic game that is both uninspired and quickly forgotten,1962-01-22
6478,The Ant Bully,GC,Caddicarus,2,Terrible experience hardly even worth playing ironically.,2008-11-03
6479,Bomberman Party Edition,PS,Gaming Target,2,Terrible experience hardly even worth playing ironically.,1946-09-30
6480,Ice Age: Dawn of the Dinosaurs,X360,The Completionist,6,The gameplay and art was amazing. However the story lacked impact and left the player feeling empty inside.,1999-06-03
